Source	Target	Type	Class	FDR_log
CSF1	TRANK1	Directed	cytokine	92.85078088734463
CSF1	TRIM14	Directed	cytokine	92.85078088734463
CSF1	TRIM21	Directed	cytokine	92.85078088734463
CSF1	TRIM22	Directed	cytokine	92.85078088734463
CSF1	TRIM25	Directed	cytokine	92.85078088734463
CSF1	TRIM5	Directed	cytokine	92.85078088734463
CSF1	TYMP	Directed	cytokine	92.85078088734463
CSF1	UBE2L6	Directed	cytokine	92.85078088734463
CSF1	USP18	Directed	cytokine	92.85078088734463
CSF1	VCAM1	Directed	cytokine	92.85078088734463
CSF1	VEGFA	Directed	cytokine	92.85078088734463
CSF1	XAF1	Directed	cytokine	92.85078088734463
CSF1	ZNFX1	Directed	cytokine	92.85078088734463
CSF2	ADAM8	Directed	cytokine	79.95078197732983
CSF2	ADGRE5	Directed	cytokine	79.95078197732983
CSF2	AKR1A1	Directed	cytokine	79.95078197732983
CSF2	ALOX5	Directed	cytokine	79.95078197732983
CSF2	ALOX5AP	Directed	cytokine	79.95078197732983
CSF2	ANXA1	Directed	cytokine	79.95078197732983
CSF2	BATF3	Directed	cytokine	79.95078197732983
CSF2	BAX	Directed	cytokine	79.95078197732983
CSF2	BCL2L11	Directed	cytokine	79.95078197732983
CSF2	BCL3	Directed	cytokine	79.95078197732983
CSF2	BID	Directed	cytokine	79.95078197732983
CSF2	BIRC3	Directed	cytokine	79.95078197732983
CSF2	C3	Directed	cytokine	79.95078197732983
CSF2	C5AR1	Directed	cytokine	79.95078197732983
CSF2	CARD11	Directed	cytokine	79.95078197732983
CSF2	CARD16	Directed	cytokine	79.95078197732983
CSF2	CARD6	Directed	cytokine	79.95078197732983
CSF2	CASP1	Directed	cytokine	79.95078197732983
CSF2	CASP3	Directed	cytokine	79.95078197732983
CSF2	CCL17	Directed	cytokine	79.95078197732983
CSF2	CCL18	Directed	cytokine	79.95078197732983
CSF2	CCL2	Directed	cytokine	79.95078197732983
CSF2	CCL25	Directed	cytokine	79.95078197732983
CSF2	CCL3	Directed	cytokine	79.95078197732983
CSF2	CCL4	Directed	cytokine	79.95078197732983
CSF2	CCND2	Directed	cytokine	79.95078197732983
CSF2	CCND3	Directed	cytokine	79.95078197732983
CSF2	CCR1	Directed	cytokine	79.95078197732983
CSF2	CCR2	Directed	cytokine	79.95078197732983
CSF2	CCR5	Directed	cytokine	79.95078197732983
CSF2	CCR7	Directed	cytokine	79.95078197732983
CSF2	CCRL2	Directed	cytokine	79.95078197732983
CSF2	CD14	Directed	cytokine	79.95078197732983
CSF2	CD163	Directed	cytokine	79.95078197732983
CSF2	CD180	Directed	cytokine	79.95078197732983
CSF2	CD1B	Directed	cytokine	79.95078197732983
CSF2	CD1C	Directed	cytokine	79.95078197732983
CSF2	CD209	Directed	cytokine	79.95078197732983
CSF2	CD274	Directed	cytokine	79.95078197732983
CSF2	CD28	Directed	cytokine	79.95078197732983
CSF2	CD33	Directed	cytokine	79.95078197732983
CSF2	CD38	Directed	cytokine	79.95078197732983
CSF2	CD40	Directed	cytokine	79.95078197732983
CSF2	CD40LG	Directed	cytokine	79.95078197732983
CSF2	CD5	Directed	cytokine	79.95078197732983
CSF2	CD63	Directed	cytokine	79.95078197732983
CSF2	CD69	Directed	cytokine	79.95078197732983
CSF2	CD74	Directed	cytokine	79.95078197732983
CSF2	CD80	Directed	cytokine	79.95078197732983
CSF2	CD83	Directed	cytokine	79.95078197732983
CSF2	CD86	Directed	cytokine	79.95078197732983
CSF2	CD8A	Directed	cytokine	79.95078197732983
CSF2	CDKN1A	Directed	cytokine	79.95078197732983
CSF2	CEACAM1	Directed	cytokine	79.95078197732983
CSF2	CHST11	Directed	cytokine	79.95078197732983
CSF2	CIITA	Directed	cytokine	79.95078197732983
CSF2	CISH	Directed	cytokine	79.95078197732983
CSF2	CLEC4C	Directed	cytokine	79.95078197732983
CSF2	CLEC4E	Directed	cytokine	79.95078197732983
CSF2	CLEC7A	Directed	cytokine	79.95078197732983
CSF2	CSF1	Directed	cytokine	79.95078197732983
CSF2	CSF1R	Directed	cytokine	79.95078197732983
CSF2	CSF2	Directed	cytokine	79.95078197732983
CSF2	CSF2RA	Directed	cytokine	79.95078197732983
CSF2	CSF2RB	Directed	cytokine	79.95078197732983
CSF2	CSF3	Directed	cytokine	79.95078197732983
CSF2	CTLA4	Directed	cytokine	79.95078197732983
CSF2	CTSC	Directed	cytokine	79.95078197732983
CSF2	CXCL1	Directed	cytokine	79.95078197732983
CSF2	CXCL2	Directed	cytokine	79.95078197732983
CSF2	CXCL8	Directed	cytokine	79.95078197732983
CSF2	CXCL9	Directed	cytokine	79.95078197732983
CSF2	CXCR3	Directed	cytokine	79.95078197732983
CSF2	CXCR4	Directed	cytokine	79.95078197732983
CSF2	CYBB	Directed	cytokine	79.95078197732983
CSF2	DOK2	Directed	cytokine	79.95078197732983
CSF2	DUSP6	Directed	cytokine	79.95078197732983
CSF2	FAS	Directed	cytokine	79.95078197732983
CSF2	FCGR1A	Directed	cytokine	79.95078197732983
CSF2	FCGR2B	Directed	cytokine	79.95078197732983
CSF2	FFAR2	Directed	cytokine	79.95078197732983
CSF2	FLT1	Directed	cytokine	79.95078197732983
CSF2	FOSL1	Directed	cytokine	79.95078197732983
CSF2	FOXP3	Directed	cytokine	79.95078197732983
CSF2	FPR2	Directed	cytokine	79.95078197732983
CSF2	GCH1	Directed	cytokine	79.95078197732983
CSF2	GCLM	Directed	cytokine	79.95078197732983
CSF2	GK	Directed	cytokine	79.95078197732983
CSF2	GRK3	Directed	cytokine	79.95078197732983
CSF2	HAS2	Directed	cytokine	79.95078197732983
CSF2	HBEGF	Directed	cytokine	79.95078197732983
CSF2	HCAR2	Directed	cytokine	79.95078197732983
CSF2	HCAR3	Directed	cytokine	79.95078197732983
CSF2	HIF1A	Directed	cytokine	79.95078197732983
CSF2	HK2	Directed	cytokine	79.95078197732983
CSF2	HLA-DMA	Directed	cytokine	79.95078197732983
CSF2	HLA-DMB	Directed	cytokine	79.95078197732983
CSF2	HSPH1	Directed	cytokine	79.95078197732983
CSF2	ICAM1	Directed	cytokine	79.95078197732983
CSF2	ICOS	Directed	cytokine	79.95078197732983
CSF2	IDO1	Directed	cytokine	79.95078197732983
CSF2	IDO2	Directed	cytokine	79.95078197732983
CSF2	IER3	Directed	cytokine	79.95078197732983
CSF2	IFNG	Directed	cytokine	79.95078197732983
CSF2	IL10	Directed	cytokine	79.95078197732983
CSF2	IL12B	Directed	cytokine	79.95078197732983
CSF2	IL13	Directed	cytokine	79.95078197732983
CSF2	IL15	Directed	cytokine	79.95078197732983
CSF2	IL1B	Directed	cytokine	79.95078197732983
CSF2	IL1RL1	Directed	cytokine	79.95078197732983
CSF2	IL1RN	Directed	cytokine	79.95078197732983
CSF2	IL23A	Directed	cytokine	79.95078197732983
CSF2	IL24	Directed	cytokine	79.95078197732983
CSF2	IL2RA	Directed	cytokine	79.95078197732983
CSF2	IL32	Directed	cytokine	79.95078197732983
CSF2	IL3RA	Directed	cytokine	79.95078197732983
CSF2	IL4	Directed	cytokine	79.95078197732983
CSF2	IL5	Directed	cytokine	79.95078197732983
CSF2	IL6	Directed	cytokine	79.95078197732983
CSF2	INHBA	Directed	cytokine	79.95078197732983
CSF2	INPP5D	Directed	cytokine	79.95078197732983
CSF2	IRF2	Directed	cytokine	79.95078197732983
CSF2	IRF4	Directed	cytokine	79.95078197732983
CSF2	IRF5	Directed	cytokine	79.95078197732983
CSF2	ITGA4	Directed	cytokine	79.95078197732983
CSF2	ITGAM	Directed	cytokine	79.95078197732983
CSF2	ITGAX	Directed	cytokine	79.95078197732983
CSF2	ITGB3	Directed	cytokine	79.95078197732983
CSF2	JAK2	Directed	cytokine	79.95078197732983
CSF2	JUNB	Directed	cytokine	79.95078197732983
CSF2	KLF1	Directed	cytokine	79.95078197732983
CSF2	LAMP3	Directed	cytokine	79.95078197732983
CSF2	LCP1	Directed	cytokine	79.95078197732983
CSF2	LDHA	Directed	cytokine	79.95078197732983
CSF2	LTA	Directed	cytokine	79.95078197732983
CSF2	LTB	Directed	cytokine	79.95078197732983
CSF2	LY75	Directed	cytokine	79.95078197732983
CSF2	LY9	Directed	cytokine	79.95078197732983
CSF2	LY96	Directed	cytokine	79.95078197732983
CSF2	MCL1	Directed	cytokine	79.95078197732983
CSF2	MET	Directed	cytokine	79.95078197732983
CSF2	MME	Directed	cytokine	79.95078197732983
CSF2	MMP1	Directed	cytokine	79.95078197732983
CSF2	MMP9	Directed	cytokine	79.95078197732983
CSF2	MPO	Directed	cytokine	79.95078197732983
CSF2	MRC1	Directed	cytokine	79.95078197732983
CSF2	NFKB1	Directed	cytokine	79.95078197732983
CSF2	NFKB2	Directed	cytokine	79.95078197732983
CSF2	NFKBIA	Directed	cytokine	79.95078197732983
CSF2	NLRP3	Directed	cytokine	79.95078197732983
CSF2	NOS2	Directed	cytokine	79.95078197732983
CSF2	NR4A3	Directed	cytokine	79.95078197732983
CSF2	ODC1	Directed	cytokine	79.95078197732983
CSF2	OLR1	Directed	cytokine	79.95078197732983
CSF2	OSM	Directed	cytokine	79.95078197732983
CSF2	OSMR	Directed	cytokine	79.95078197732983
CSF2	PDE1B	Directed	cytokine	79.95078197732983
CSF2	PDE4B	Directed	cytokine	79.95078197732983
CSF2	PIK3CG	Directed	cytokine	79.95078197732983
CSF2	PIM1	Directed	cytokine	79.95078197732983
CSF2	PIM2	Directed	cytokine	79.95078197732983
CSF2	PIM3	Directed	cytokine	79.95078197732983
CSF2	PLAU	Directed	cytokine	79.95078197732983
CSF2	PLAUR	Directed	cytokine	79.95078197732983
CSF2	PROK2	Directed	cytokine	79.95078197732983
CSF2	PTGER2	Directed	cytokine	79.95078197732983
CSF2	PTGER4	Directed	cytokine	79.95078197732983
CSF2	PTGS2	Directed	cytokine	79.95078197732983
CSF2	RB1	Directed	cytokine	79.95078197732983
CSF2	REC8	Directed	cytokine	79.95078197732983
CSF2	RELB	Directed	cytokine	79.95078197732983
CSF2	RHOH	Directed	cytokine	79.95078197732983
CSF2	RIPK2	Directed	cytokine	79.95078197732983
CSF2	RIPOR2	Directed	cytokine	79.95078197732983
CSF2	SCIMP	Directed	cytokine	79.95078197732983
CSF2	SERPINB9	Directed	cytokine	79.95078197732983
CSF2	SLAMF7	Directed	cytokine	79.95078197732983
CSF2	SLC2A3	Directed	cytokine	79.95078197732983
CSF2	SLC30A7	Directed	cytokine	79.95078197732983
CSF2	SNRPD1	Directed	cytokine	79.95078197732983
CSF2	SOCS1	Directed	cytokine	79.95078197732983
CSF2	SOCS2	Directed	cytokine	79.95078197732983
CSF2	SOCS3	Directed	cytokine	79.95078197732983
CSF2	SOD2	Directed	cytokine	79.95078197732983
CSF2	SPHK1	Directed	cytokine	79.95078197732983
CSF2	SPI1	Directed	cytokine	79.95078197732983
CSF2	SPP1	Directed	cytokine	79.95078197732983
CSF2	TARP	Directed	cytokine	79.95078197732983
CSF2	TGFB1	Directed	cytokine	79.95078197732983
CSF2	TGM2	Directed	cytokine	79.95078197732983
CSF2	THBS1	Directed	cytokine	79.95078197732983
CSF2	TICAM1	Directed	cytokine	79.95078197732983
CSF2	TIFA	Directed	cytokine	79.95078197732983
CSF2	TLR1	Directed	cytokine	79.95078197732983
CSF2	TLR2	Directed	cytokine	79.95078197732983
CSF2	TLR4	Directed	cytokine	79.95078197732983
CSF2	TLR9	Directed	cytokine	79.95078197732983
CSF2	TNF	Directed	cytokine	79.95078197732983
CSF2	TNFAIP3	Directed	cytokine	79.95078197732983
CSF2	TNFRSF1B	Directed	cytokine	79.95078197732983
CSF2	TNFRSF4	Directed	cytokine	79.95078197732983
CSF2	TNFRSF9	Directed	cytokine	79.95078197732983
CSF2	TNFSF14	Directed	cytokine	79.95078197732983
CSF2	TNFSF15	Directed	cytokine	79.95078197732983
CSF2	TNFSF8	Directed	cytokine	79.95078197732983
CSF2	TPI1	Directed	cytokine	79.95078197732983
CSF2	TPM4	Directed	cytokine	79.95078197732983
CSF2	TREM1	Directed	cytokine	79.95078197732983
CSF2	UBD	Directed	cytokine	79.95078197732983
CSF2	UPP1	Directed	cytokine	79.95078197732983
CSF2	ZFP36	Directed	cytokine	79.95078197732983
CSF3	ACTN1	Directed	cytokine	35.85387196432176
CSF3	ADGRE1	Directed	cytokine	35.85387196432176
CSF3	ARHGDIA	Directed	cytokine	35.85387196432176
CSF3	ARPC5	Directed	cytokine	35.85387196432176
CSF3	BATF	Directed	cytokine	35.85387196432176
CSF3	BAX	Directed	cytokine	35.85387196432176
CSF3	BIRC3	Directed	cytokine	35.85387196432176
CSF3	C3AR1	Directed	cytokine	35.85387196432176
CSF3	CCL2	Directed	cytokine	35.85387196432176
CSF3	CCL3	Directed	cytokine	35.85387196432176
CSF3	CCL5	Directed	cytokine	35.85387196432176
CSF3	CCND2	Directed	cytokine	35.85387196432176
CSF3	CCND3	Directed	cytokine	35.85387196432176
CSF3	CCR7	Directed	cytokine	35.85387196432176
CSF3	CD14	Directed	cytokine	35.85387196432176
CSF3	CD300LF	Directed	cytokine	35.85387196432176
CSF3	CEBPE	Directed	cytokine	35.85387196432176
CSF3	CISH	Directed	cytokine	35.85387196432176
CSF3	CSF3R	Directed	cytokine	35.85387196432176
CSF3	CTLA4	Directed	cytokine	35.85387196432176
CSF3	CXCL5	Directed	cytokine	35.85387196432176
CSF3	CXCL8	Directed	cytokine	35.85387196432176
CSF3	CXCR2	Directed	cytokine	35.85387196432176
CSF3	CXCR4	Directed	cytokine	35.85387196432176
CSF3	CYBB	Directed	cytokine	35.85387196432176
CSF3	DUSP6	Directed	cytokine	35.85387196432176
CSF3	ENPP2	Directed	cytokine	35.85387196432176
CSF3	ERAP2	Directed	cytokine	35.85387196432176
CSF3	ETS1	Directed	cytokine	35.85387196432176
CSF3	FCGR1A	Directed	cytokine	35.85387196432176
CSF3	FLOT1	Directed	cytokine	35.85387196432176
CSF3	FPR1	Directed	cytokine	35.85387196432176
CSF3	GADD45B	Directed	cytokine	35.85387196432176
CSF3	GFI1	Directed	cytokine	35.85387196432176
CSF3	GNLY	Directed	cytokine	35.85387196432176
CSF3	GPR183	Directed	cytokine	35.85387196432176
CSF3	GZMB	Directed	cytokine	35.85387196432176
CSF3	GZMH	Directed	cytokine	35.85387196432176
CSF3	HLA-DPA1	Directed	cytokine	35.85387196432176
CSF3	HLA-DQA1	Directed	cytokine	35.85387196432176
CSF3	HLA-DRA	Directed	cytokine	35.85387196432176
CSF3	HLA-DRB1	Directed	cytokine	35.85387196432176
CSF3	ICAM1	Directed	cytokine	35.85387196432176
CSF3	IFNG	Directed	cytokine	35.85387196432176
CSF3	IL10	Directed	cytokine	35.85387196432176
CSF3	IL12B	Directed	cytokine	35.85387196432176
CSF3	IL1RN	Directed	cytokine	35.85387196432176
CSF3	IL2	Directed	cytokine	35.85387196432176
CSF3	IL4	Directed	cytokine	35.85387196432176
CSF3	IL6	Directed	cytokine	35.85387196432176
CSF3	ITGAM	Directed	cytokine	35.85387196432176
CSF3	ITGB2	Directed	cytokine	35.85387196432176
CSF3	JAK3	Directed	cytokine	35.85387196432176
CSF3	KLRC1	Directed	cytokine	35.85387196432176
CSF3	KLRC2	Directed	cytokine	35.85387196432176
CSF3	LBP	Directed	cytokine	35.85387196432176
CSF3	LCN2	Directed	cytokine	35.85387196432176
CSF3	LTA	Directed	cytokine	35.85387196432176
CSF3	LTB	Directed	cytokine	35.85387196432176
CSF3	LTF	Directed	cytokine	35.85387196432176
CSF3	LY96	Directed	cytokine	35.85387196432176
CSF3	MCL1	Directed	cytokine	35.85387196432176
CSF3	MET	Directed	cytokine	35.85387196432176
CSF3	MMP9	Directed	cytokine	35.85387196432176
CSF3	MPO	Directed	cytokine	35.85387196432176
CSF3	NFIL3	Directed	cytokine	35.85387196432176
CSF3	ODC1	Directed	cytokine	35.85387196432176
CSF3	PDCD1LG2	Directed	cytokine	35.85387196432176
CSF3	PIM1	Directed	cytokine	35.85387196432176
CSF3	PLCB2	Directed	cytokine	35.85387196432176
CSF3	PRKCB	Directed	cytokine	35.85387196432176
CSF3	PROK2	Directed	cytokine	35.85387196432176
CSF3	PTGS2	Directed	cytokine	35.85387196432176
CSF3	PYHIN1	Directed	cytokine	35.85387196432176
CSF3	RAB27A	Directed	cytokine	35.85387196432176
CSF3	RGS1	Directed	cytokine	35.85387196432176
CSF3	SELL	Directed	cytokine	35.85387196432176
CSF3	SOCS1	Directed	cytokine	35.85387196432176
CSF3	SOCS3	Directed	cytokine	35.85387196432176
CSF3	SPI1	Directed	cytokine	35.85387196432176
CSF3	STAT3	Directed	cytokine	35.85387196432176
CSF3	TFRC	Directed	cytokine	35.85387196432176
CSF3	TGFB1	Directed	cytokine	35.85387196432176
CSF3	TLR2	Directed	cytokine	35.85387196432176
CSF3	TLR4	Directed	cytokine	35.85387196432176
CSF3	TLR8	Directed	cytokine	35.85387196432176
CSF3	TNF	Directed	cytokine	35.85387196432176
CSF3	TNFAIP3	Directed	cytokine	35.85387196432176
CSF3	TNFRSF1B	Directed	cytokine	35.85387196432176
CSF3	TNFSF10	Directed	cytokine	35.85387196432176
CSF3	VCAM1	Directed	cytokine	35.85387196432176
CSF3	VEGFA	Directed	cytokine	35.85387196432176
CXCL12	AIF1	Directed	cytokine	18.497572880015568
CXCL12	ARPC4	Directed	cytokine	18.497572880015568
CXCL12	BAX	Directed	cytokine	18.497572880015568
CXCL12	BCL3	Directed	cytokine	18.497572880015568
CXCL12	CA2	Directed	cytokine	18.497572880015568
CXCL12	CCL1	Directed	cytokine	18.497572880015568
CXCL12	CCL2	Directed	cytokine	18.497572880015568
CXCL12	CCL5	Directed	cytokine	18.497572880015568
CXCL12	CD14	Directed	cytokine	18.497572880015568
CXCL12	CD274	Directed	cytokine	18.497572880015568
CXCL12	CD33	Directed	cytokine	18.497572880015568
CXCL12	CD3G	Directed	cytokine	18.497572880015568
CXCL12	CD4	Directed	cytokine	18.497572880015568
CXCL12	CD40LG	Directed	cytokine	18.497572880015568
CXCL12	CD47	Directed	cytokine	18.497572880015568
CXCL12	CD69	Directed	cytokine	18.497572880015568
CXCL12	CX3CL1	Directed	cytokine	18.497572880015568
CXCL12	CXCL10	Directed	cytokine	18.497572880015568
CXCL12	CXCL8	Directed	cytokine	18.497572880015568
CXCL12	CXCR4	Directed	cytokine	18.497572880015568
CXCL12	CXCR6	Directed	cytokine	18.497572880015568
CXCL12	CYLD	Directed	cytokine	18.497572880015568
CXCL12	FAS	Directed	cytokine	18.497572880015568
CXCL12	GAD1	Directed	cytokine	18.497572880015568
CXCL12	HCLS1	Directed	cytokine	18.497572880015568
CXCL12	HLA-B	Directed	cytokine	18.497572880015568
CXCL12	ICAM1	Directed	cytokine	18.497572880015568
CXCL12	IFI27	Directed	cytokine	18.497572880015568
CXCL12	IFNAR2	Directed	cytokine	18.497572880015568
CXCL12	IFNG	Directed	cytokine	18.497572880015568
CXCL12	IFNGR2	Directed	cytokine	18.497572880015568
CXCL12	IL1B	Directed	cytokine	18.497572880015568
CXCL12	IL24	Directed	cytokine	18.497572880015568
CXCL12	IL2RA	Directed	cytokine	18.497572880015568
CXCL12	IL6	Directed	cytokine	18.497572880015568
CXCL12	ITGAL	Directed	cytokine	18.497572880015568
CXCL12	ITGAX	Directed	cytokine	18.497572880015568
CXCL12	ITGB3	Directed	cytokine	18.497572880015568
CXCL12	JAK2	Directed	cytokine	18.497572880015568
CXCL12	JUNB	Directed	cytokine	18.497572880015568
CXCL12	LCP2	Directed	cytokine	18.497572880015568
CXCL12	MARCKS	Directed	cytokine	18.497572880015568
CXCL12	MMP13	Directed	cytokine	18.497572880015568
CXCL12	MMP3	Directed	cytokine	18.497572880015568
CXCL12	MMP9	Directed	cytokine	18.497572880015568
CXCL12	PLAU	Directed	cytokine	18.497572880015568
CXCL12	PRKCD	Directed	cytokine	18.497572880015568
CXCL12	PTGS2	Directed	cytokine	18.497572880015568
CXCL12	RUNX2	Directed	cytokine	18.497572880015568
CXCL12	RUNX3	Directed	cytokine	18.497572880015568
CXCL12	SAA2	Directed	cytokine	18.497572880015568
CXCL12	SELE	Directed	cytokine	18.497572880015568
CXCL12	SELPLG	Directed	cytokine	18.497572880015568
CXCL12	SNAI1	Directed	cytokine	18.497572880015568
CXCL12	SOCS1	Directed	cytokine	18.497572880015568
CXCL12	SOCS2	Directed	cytokine	18.497572880015568
CXCL12	SOCS3	Directed	cytokine	18.497572880015568
CXCL12	STAT3	Directed	cytokine	18.497572880015568
CXCL12	THBS1	Directed	cytokine	18.497572880015568
CXCL12	TIMP1	Directed	cytokine	18.497572880015568
CXCL12	TNF	Directed	cytokine	18.497572880015568
CXCL12	TNFRSF10A	Directed	cytokine	18.497572880015568
CXCL12	TNFRSF10B	Directed	cytokine	18.497572880015568
CXCL12	TNFRSF10C	Directed	cytokine	18.497572880015568
CXCL12	TNFRSF11B	Directed	cytokine	18.497572880015568
CXCL12	TNFRSF1B	Directed	cytokine	18.497572880015568
CXCL12	TNFSF10	Directed	cytokine	18.497572880015568
CXCL12	TNFSF11	Directed	cytokine	18.497572880015568
EDN1	ACTB	Directed	cytokine	16.602059991327963
EDN1	ADAM12	Directed	cytokine	16.602059991327963
EDN1	ADAM19	Directed	cytokine	16.602059991327963
EDN1	ANXA1	Directed	cytokine	16.602059991327963
EDN1	ANXA6	Directed	cytokine	16.602059991327963
EDN1	AREG	Directed	cytokine	16.602059991327963
EDN1	BCL2A1	Directed	cytokine	16.602059991327963
EDN1	CCL2	Directed	cytokine	16.602059991327963
EDN1	CCN1	Directed	cytokine	16.602059991327963
EDN1	CCR7	Directed	cytokine	16.602059991327963
EDN1	COL4A1	Directed	cytokine	16.602059991327963
EDN1	CXCL8	Directed	cytokine	16.602059991327963
EDN1	CXCR4	Directed	cytokine	16.602059991327963
EDN1	CYBB	Directed	cytokine	16.602059991327963
EDN1	FOSL1	Directed	cytokine	16.602059991327963
EDN1	HAND1	Directed	cytokine	16.602059991327963
EDN1	HBEGF	Directed	cytokine	16.602059991327963
EDN1	HIF1A	Directed	cytokine	16.602059991327963
EDN1	HSPA5	Directed	cytokine	16.602059991327963
EDN1	HSPA8	Directed	cytokine	16.602059991327963
EDN1	ICAM1	Directed	cytokine	16.602059991327963
EDN1	IL6	Directed	cytokine	16.602059991327963
EDN1	INHBA	Directed	cytokine	16.602059991327963
EDN1	ITGA5	Directed	cytokine	16.602059991327963
EDN1	ITGAM	Directed	cytokine	16.602059991327963
EDN1	ITGB3	Directed	cytokine	16.602059991327963
EDN1	JUNB	Directed	cytokine	16.602059991327963
EDN1	MARCKSL1	Directed	cytokine	16.602059991327963
EDN1	MMP1	Directed	cytokine	16.602059991327963
EDN1	MMP13	Directed	cytokine	16.602059991327963
EDN1	MMP3	Directed	cytokine	16.602059991327963
EDN1	MMP9	Directed	cytokine	16.602059991327963
EDN1	MSN	Directed	cytokine	16.602059991327963
EDN1	MYH7	Directed	cytokine	16.602059991327963
EDN1	MYL6	Directed	cytokine	16.602059991327963
EDN1	MYO9B	Directed	cytokine	16.602059991327963
EDN1	NCF1	Directed	cytokine	16.602059991327963
EDN1	ODC1	Directed	cytokine	16.602059991327963
EDN1	OLR1	Directed	cytokine	16.602059991327963
EDN1	PDIA6	Directed	cytokine	16.602059991327963
EDN1	PLAU	Directed	cytokine	16.602059991327963
EDN1	PLAUR	Directed	cytokine	16.602059991327963
EDN1	PRKCB	Directed	cytokine	16.602059991327963
EDN1	PRKCD	Directed	cytokine	16.602059991327963
EDN1	PRL	Directed	cytokine	16.602059991327963
EDN1	PTGER2	Directed	cytokine	16.602059991327963
EDN1	PTGER4	Directed	cytokine	16.602059991327963
EDN1	PTGS2	Directed	cytokine	16.602059991327963
EDN1	RETN	Directed	cytokine	16.602059991327963
EDN1	SELE	Directed	cytokine	16.602059991327963
EDN1	SELL	Directed	cytokine	16.602059991327963
EDN1	SERPINE1	Directed	cytokine	16.602059991327963
EDN1	SLC8A1	Directed	cytokine	16.602059991327963
EDN1	SOCS1	Directed	cytokine	16.602059991327963
EDN1	SOCS3	Directed	cytokine	16.602059991327963
EDN1	TGM2	Directed	cytokine	16.602059991327963
EDN1	THBS1	Directed	cytokine	16.602059991327963
EDN1	TIMP1	Directed	cytokine	16.602059991327963
EDN1	TNC	Directed	cytokine	16.602059991327963
EDN1	TPM3	Directed	cytokine	16.602059991327963
EDN1	TPM4	Directed	cytokine	16.602059991327963
EDN1	VCAM1	Directed	cytokine	16.602059991327963
EDN1	VEGFA	Directed	cytokine	16.602059991327963
EDN1	VEGFC	Directed	cytokine	16.602059991327963
